Yearly_ExpensesK,Avg_Residancy_Altitude,Overall_happiness_score,Will_vote_only_large_party,Financial_agenda_matters,Yearly_IncomeK,Most_Important_Issue,Vote
353.582227278,110.291641398,857.413868863,1.0,0.0,687.155934168,1.0,7
477.292857545,174.053243995,694.897176127,1.0,0.0,641.180025457,1.0,9
868.699894292,159.338281151,992.140052055,1.0,1.0,853.390980279,5.0,5
614.127440235,240.323544441,677.443240897,1.0,0.0,645.665830186,2.0,0
441.705797297,110.240861186,584.194689945,1.0,0.0,599.002694988,4.0,9
409.968871263,313.089128765,894.493244031,1.0,0.0,720.937280339,0.0,7
361.00084049,99.561097232,550.806906659,1.0,0.0,599.669600833,7.0,9
358.46527745,300.684762702,822.171064112,1.0,0.0,694.500002658,2.0,7
465.903389784,168.167948524,722.113907281,1.0,0.0,585.599838112,7.0,3
423.949566475,309.569696405,716.769100919,1.0,0.0,580.81327261,7.0,3
432.849583474,184.849841518,694.455948894,1.0,0.0,583.935659371,2.0,3
630.577406398,42.6002198315,679.251652088,1.0,0.0,681.612750863,1.0,0
518.102039961,87.0490963312,838.292256922,1.0,0.0,670.485390581,0.0,9
529.819825152,91.5349010086,726.359366001,1.0,0.0,620.025607518,4.0,9
488.720715178,33.3106419566,797.781979878,1.0,0.0,661.634080204,4.0,9
600.507859036,164.048250042,664.607188422,1.0,0.0,681.344409627,0.0,0
564.775092874,226.442946654,825.977190332,1.0,0.0,624.914527841,4.0,9
146.515213419,31.2496796579,499.758301177,1.0,1.0,772.12175682,5.0,8
434.413778034,138.392478623,695.033448416,1.0,0.0,637.146063421,1.0,9
397.165003575,68.9825035179,586.904487654,1.0,0.0,550.423185115,1.0,0
422.439844623,57.00363931,656.503177753,1.0,0.0,556.783928479,2.0,9
464.407394508,173.319994467,723.196651562,1.0,0.0,578.689940048,1.0,3
617.878948575,106.758714312,703.355726865,1.0,0.0,646.697066548,1.0,7
36.1012818554,406.109053342,632.634994255,0.0,0.0,385.197847699,7.0,1
407.372173801,71.1348720497,567.430006537,1.0,0.0,534.043260619,7.0,9
632.103354399,181.062683773,678.847947864,1.0,0.0,595.078762068,4.0,3
390.362389138,168.733145491,705.821587553,1.0,0.0,607.000652603,4.0,9
394.521223017,186.281279212,749.352068037,1.0,0.0,545.400234799,1.0,4
405.025131993,277.255096748,834.716427995,1.0,0.0,710.109352974,0.0,7
500.724256736,183.260009778,758.723940222,1.0,0.0,624.29569832,7.0,3
833.502461693,79.807390996,706.008868448,1.0,0.0,867.124140769,2.0,4
615.442717275,149.172463791,674.954085651,1.0,0.0,635.802407573,2.0,0
424.487952839,165.210049826,593.166777308,1.0,0.0,653.376412997,2.0,9
396.19047585,35.8001950375,623.484961526,1.0,0.0,625.768608868,2.0,9
325.020161277,71.2904457211,237.242229749,1.0,1.0,874.259442293,3.0,2
607.374640591,186.434104429,687.467409796,1.0,0.0,673.031283936,7.0,0
347.347165224,146.712615407,614.53891202,1.0,0.0,602.728842947,2.0,9
586.814647718,85.2491492627,704.641578357,1.0,0.0,638.379419644,2.0,7
627.351699925,30.9183925514,643.735586416,1.0,0.0,609.797973595,2.0,3
412.394221406,64.045301816,455.443471689,1.0,1.0,551.70416766,5.0,8
409.10556037,41.2109756213,752.846106478,1.0,0.0,546.242814911,0.0,4
459.90527349,96.714592283,737.257357097,1.0,0.0,563.602742233,0.0,3
393.984659704,41.8268541697,862.636901827,1.0,0.0,717.762722487,7.0,7
549.544811815,332.005935913,621.627076514,1.0,0.0,624.019926582,0.0,0
335.580618214,70.7926853335,856.841269698,1.0,0.0,714.154086928,0.0,7
406.382085432,267.541878298,558.361364114,1.0,0.0,585.115476656,4.0,9
509.164373687,95.1086466538,782.988032491,1.0,0.0,659.928917388,4.0,9
842.223074169,63.0107662886,464.532379794,1.0,1.0,420.12551715,6.0,2
393.309174688,78.6671191381,603.750946506,1.0,0.0,595.008745222,2.0,9
851.187018678,176.249389037,994.784695862,1.0,1.0,955.412875952,3.0,8
471.833597224,127.110916057,757.181402123,1.0,0.0,668.856256927,7.0,9
553.975209361,144.754478578,797.710769275,1.0,1.0,846.277084799,3.0,8
988.900453389,57.3751738215,880.964914337,1.0,1.0,988.988913321,6.0,2
401.773469687,235.577164242,605.778445534,1.0,0.0,577.782942962,1.0,0
548.272008473,47.4164348473,837.956406757,1.0,0.0,639.917643767,7.0,9
375.940960486,368.366808306,242.112716305,0.0,0.0,842.420126026,4.0,1
984.147115511,196.908492027,227.967095561,1.0,1.0,337.94886038,6.0,2
686.059838161,38.2749030102,313.025036827,1.0,1.0,315.059882259,6.0,2
533.534706004,27.7554855041,813.392660697,1.0,0.0,625.550221134,4.0,9
412.005877606,318.88135735,610.532368734,1.0,0.0,559.214879902,7.0,0
815.500436413,292.806262239,669.032874517,1.0,1.0,999.047479373,6.0,2
633.798591692,30.7736074913,679.757744332,1.0,0.0,675.065163885,1.0,0
807.157761095,83.7301876173,705.347115774,1.0,0.0,877.366217622,0.0,4
616.223447439,319.618630375,715.671486175,1.0,0.0,654.035828438,0.0,7
869.620106679,55.6003231666,775.312941406,1.0,1.0,625.503580086,6.0,5
962.790185353,203.338274139,999.371234316,1.0,1.0,980.625025881,5.0,8
791.627936817,24.8727163333,699.378929463,1.0,0.0,876.799389542,2.0,4
616.762931177,39.773839741,720.388304995,1.0,0.0,688.040458906,4.0,7
647.208830861,84.2347954499,667.066817318,1.0,0.0,635.886929318,0.0,3
390.382118836,68.9430397278,870.625363818,1.0,0.0,703.897102741,2.0,7
354.781625217,318.355577233,656.902923521,1.0,0.0,529.58089687,1.0,9
576.671235293,97.124283797,454.443305701,1.0,1.0,431.588684941,3.0,2
612.91917854,273.226680013,673.343785638,1.0,0.0,630.846294773,4.0,0
596.609941875,164.015713036,663.350272961,1.0,0.0,649.14073834,4.0,0
476.289836029,49.4287389632,762.348600766,1.0,0.0,612.120513043,4.0,3
520.146169066,99.8119341608,795.576912758,1.0,0.0,607.4649854,7.0,9
430.795000462,297.438536003,573.973568085,1.0,0.0,577.267320094,2.0,0
350.511454823,281.246075785,591.648423196,1.0,0.0,574.183758597,7.0,9
617.571480245,113.338942311,686.035127396,1.0,0.0,677.301501374,1.0,7
543.937642494,236.481643693,872.806035653,1.0,0.0,655.551946686,1.0,9
404.255709844,78.1094825307,569.820461152,1.0,0.0,551.373286401,7.0,0
384.022815588,292.088893802,837.125935174,1.0,0.0,701.834633454,4.0,7
363.778101293,89.8388494139,554.473487352,1.0,0.0,536.779712671,1.0,9
436.639665447,224.616229232,850.329601714,1.0,0.0,735.460278829,2.0,7
842.098359755,62.9604954866,765.410755295,1.0,1.0,951.489337301,3.0,2
574.616137756,108.601347851,638.739394169,1.0,0.0,636.241037962,4.0,0
393.586758598,38.1978252274,678.38476797,1.0,0.0,576.77853402,7.0,9
426.750769554,64.3115941895,586.506490223,1.0,0.0,555.597977637,0.0,0
399.5106859,38.06215156,866.86340141,1.0,0.0,671.934638594,0.0,7
408.994696875,319.040828037,599.622801156,1.0,0.0,569.739968174,2.0,0
793.939704769,216.086828175,683.642242127,1.0,0.0,837.16568309,7.0,4
947.528181203,222.082796483,291.762631154,1.0,1.0,696.286656629,6.0,2
376.486940856,90.0669297391,608.433108966,1.0,0.0,535.555633593,0.0,9
460.216933821,159.295705826,735.611175415,1.0,0.0,608.629968126,7.0,3
330.241891865,83.7530173977,563.974606325,1.0,0.0,552.053646708,0.0,9
402.797164061,148.541767063,785.605276427,1.0,0.0,569.155568949,7.0,4
413.140488682,200.570049292,796.79758404,1.0,0.0,598.532622023,7.0,4
429.425267686,28.3346011661,610.345632759,1.0,0.0,558.207540717,4.0,9
419.758985433,166.322895574,651.231108265,1.0,0.0,624.897565937,7.0,0
423.065462378,308.934649548,727.013010892,1.0,0.0,576.620669412,7.0,4
384.208743403,156.06670607,583.916800151,1.0,0.0,544.681882378,0.0,0
620.425647889,106.5681771,686.508688605,1.0,0.0,650.123027403,4.0,7
608.732985035,165.932960145,711.704811606,1.0,0.0,651.292072796,4.0,7
431.401527812,100.505969995,590.378027394,1.0,0.0,580.993557931,7.0,0
503.741284987,389.316316586,680.114734226,0.0,0.0,866.534213101,2.0,1
500.622625991,102.408408707,649.175435729,1.0,0.0,579.181920704,2.0,9
70.9176757373,31.547253053,565.293992362,1.0,1.0,519.523398135,5.0,8
350.224214793,192.498415315,581.345731195,1.0,0.0,536.858691521,7.0,9
653.665097074,175.533553375,613.191210358,1.0,0.0,596.245161127,1.0,3
815.674273381,231.454002126,733.76417043,1.0,0.0,878.26397563,2.0,4
417.548226314,55.8805968113,623.836492458,1.0,0.0,603.507398467,0.0,0
792.717155535,62.071445998,879.44050943,1.0,1.0,988.59188896,5.0,8
532.433391201,40.2672935841,786.952606397,1.0,0.0,637.529866452,4.0,9
275.220923427,386.779061089,406.735266221,0.0,0.0,868.932205328,2.0,1
624.58023794,201.811872996,638.208977127,1.0,0.0,589.057875639,4.0,3
300.090254125,325.649250866,609.059144345,1.0,1.0,169.771075518,3.0,2
643.720577835,78.961472135,702.812826185,1.0,0.0,684.125142418,2.0,7
997.83450014,43.399990761,986.457847516,1.0,1.0,984.538425459,6.0,5
826.456158796,144.48577883,698.714712354,1.0,0.0,856.537703093,0.0,4
442.852908628,202.309479724,748.701684625,1.0,0.0,540.278436019,2.0,4
710.871828487,269.288384217,965.624231609,1.0,1.0,964.952489171,3.0,8
804.039092425,239.239564727,693.973882363,1.0,0.0,858.80616773,7.0,4
384.420914146,73.2269813462,566.694370857,1.0,0.0,505.340153283,7.0,9
777.502759897,431.266757848,813.697656928,0.0,0.0,515.408196827,4.0,1
430.944664575,21.0843314648,794.553060932,1.0,0.0,556.762513548,4.0,4
464.947703935,265.898535128,764.347279396,1.0,0.0,640.854750272,2.0,3
396.544233049,157.903142406,825.114760756,1.0,0.0,727.644130588,4.0,7
397.533064465,198.223042244,750.998846176,1.0,0.0,577.040490063,0.0,4
563.326637633,132.694273633,652.10349029,1.0,0.0,635.260589399,1.0,0
398.467671982,167.777681244,614.052133417,1.0,0.0,571.756944276,4.0,0
551.67281634,157.238510456,765.091899903,1.0,0.0,583.477400753,1.0,9
427.967373213,187.161858645,704.296193799,1.0,0.0,584.027908507,0.0,3
414.91833406,134.918258722,616.201508983,1.0,0.0,625.116034556,2.0,9
397.026274825,98.4604214543,617.60084742,1.0,0.0,594.224327682,2.0,9
913.07115322,50.5415587636,920.60516864,1.0,1.0,967.761447087,5.0,8
641.295711168,119.6998044,663.915144888,1.0,0.0,628.347799832,2.0,3
116.123811342,34.608322655,270.493056117,1.0,1.0,507.061344527,5.0,8
758.572893839,406.109053342,868.391462604,0.0,0.0,237.482678801,1.0,1
392.707145792,70.209136915,772.172197363,1.0,0.0,521.322007546,0.0,4
422.784595733,45.028439699,785.211138884,1.0,0.0,595.355813795,1.0,4
646.880451357,128.856849978,661.082581599,1.0,1.0,812.036318284,3.0,8
408.278101504,87.6269623952,801.973366821,1.0,0.0,612.888203422,7.0,4
578.54285356,41.0121512649,664.023428392,1.0,0.0,626.710850232,4.0,7
409.661067473,85.9488919036,759.623960877,1.0,0.0,569.795400804,2.0,4
605.037459071,27.9623249441,633.474684739,1.0,0.0,653.541176398,2.0,0
627.963362054,50.697274762,656.724909602,1.0,0.0,588.295693564,0.0,3
260.637125311,334.529478687,532.89047108,1.0,0.0,546.015299922,2.0,9
419.447936085,335.206145876,626.980138676,1.0,0.0,548.770361583,0.0,9
159.411229483,406.109053342,474.908470648,0.0,0.0,540.369422069,1.0,1
446.221266433,206.439010175,614.436288871,1.0,0.0,612.814744782,7.0,0
429.003254841,68.9837678002,621.2003875,1.0,0.0,611.320736355,4.0,0
384.327402847,154.763011735,834.650326611,1.0,0.0,718.26946275,1.0,7
428.129104755,296.752273342,577.699278801,1.0,0.0,618.057133537,7.0,9
510.057724618,21.6275799104,789.698599483,1.0,0.0,653.721896872,7.0,9
473.189882813,166.277775527,890.068369681,1.0,0.0,587.467545281,1.0,9
404.380137662,175.769643758,606.828703199,1.0,0.0,569.762278073,1.0,0
415.105779655,172.219937703,721.488858871,1.0,1.0,986.038707183,5.0,8
424.620984025,189.485615523,636.917465313,1.0,0.0,620.903079868,1.0,9
391.832437872,238.504893103,869.055072062,1.0,0.0,740.955876265,4.0,7
378.925742026,330.910988393,606.737137974,1.0,0.0,594.897984237,0.0,9
387.02106512,83.2532471732,586.340559743,1.0,0.0,560.419155111,4.0,0
426.676334492,138.763555714,597.429169497,1.0,0.0,594.182619633,7.0,0
765.871437713,170.763643315,507.722977725,1.0,1.0,493.253936338,3.0,2
763.029094272,178.230246584,659.498965701,1.0,0.0,820.789823895,0.0,4
612.292969124,176.244925395,629.126949627,1.0,0.0,587.162445567,1.0,3
152.841190575,57.5077745116,341.965795652,1.0,1.0,468.482895395,3.0,8
460.237710142,162.045816553,730.306433019,1.0,0.0,586.169042499,1.0,3
415.32818837,76.2942121935,599.22469089,1.0,0.0,575.084491148,4.0,0
126.646687505,406.109053342,911.015968751,0.0,0.0,538.834307926,4.0,1
607.701776814,290.669962032,665.773548286,1.0,0.0,637.152335554,2.0,0
479.465143482,68.275847916,826.978121237,1.0,0.0,635.770587063,2.0,4
664.408101041,337.162503752,862.614394557,0.0,1.0,396.209544956,2.0,6
805.943655999,27.1335010481,702.516875765,1.0,0.0,857.460725871,0.0,4
412.72779477,114.798240964,585.781945664,1.0,0.0,600.305383415,2.0,9
345.028845593,110.516171086,568.409658542,1.0,1.0,982.754818054,3.0,8
408.77866374,157.664906146,778.946039387,1.0,0.0,590.358543425,7.0,4
346.512935053,222.240335703,574.007397998,1.0,0.0,545.634197047,0.0,9
518.545786282,135.31345909,778.529385219,1.0,0.0,529.180315641,7.0,9
831.101719504,452.05825218,835.677647711,0.0,0.0,816.151936341,7.0,1
413.512107748,63.2050790132,770.645045241,1.0,0.0,569.796239712,1.0,4
939.94489371,118.488150348,926.597914426,1.0,1.0,934.73889778,6.0,2
523.407274559,336.860118518,859.332250757,1.0,0.0,604.430469044,4.0,9
626.319699038,172.31560806,642.986160008,1.0,0.0,575.564992096,1.0,3
378.904813043,212.653497058,617.453616507,1.0,0.0,626.877060381,4.0,9
465.948238882,294.522223816,635.060342777,1.0,0.0,597.297892636,4.0,0
408.880856556,216.01001754,595.662249862,1.0,0.0,564.527381528,4.0,0
388.147287828,123.096362959,751.143689184,1.0,0.0,573.116614786,0.0,4
481.448679267,37.9768331219,758.916448309,1.0,0.0,619.313974919,2.0,9
441.090566166,211.90362437,769.54603801,1.0,0.0,613.567235683,2.0,4
351.915684861,237.705183718,608.469853536,1.0,0.0,536.782938152,7.0,9
589.160714954,293.060811865,639.14484188,1.0,0.0,626.766693945,1.0,0
409.589968813,262.897750559,613.895668114,1.0,0.0,597.554541558,0.0,9
468.938355872,242.891288367,756.272611838,1.0,0.0,602.147213439,2.0,3
885.014452719,41.1517559709,620.196354185,1.0,1.0,550.028313417,5.0,5
79.4862188966,406.694822742,618.352629682,0.0,0.0,320.049710619,1.0,1
594.571874864,95.710197492,863.171103256,1.0,0.0,627.248735346,7.0,9
445.833347912,88.5437959586,760.359539077,1.0,0.0,561.460323762,2.0,4
980.594475212,46.4336350865,979.978401231,1.0,1.0,969.631977146,5.0,5
464.507387184,20.6233222273,769.272301174,1.0,0.0,603.695964812,7.0,4
363.732839839,72.0564974055,617.952464963,1.0,0.0,567.019323037,0.0,9
467.219565093,86.8921993445,719.121695709,1.0,0.0,608.960428633,2.0,3
275.54949862,120.322542982,580.595415066,1.0,1.0,637.459259252,3.0,8
393.845341383,73.6643699199,636.577334326,1.0,0.0,610.323131006,1.0,9
372.382798548,116.847299174,866.450589371,1.0,0.0,723.331801846,0.0,7
400.303495763,168.799024285,844.095257263,1.0,0.0,683.429941131,1.0,7
423.084881848,84.0376185168,638.08964332,1.0,0.0,562.55890729,0.0,9
382.74270189,209.09049434,608.858994454,1.0,0.0,584.056826608,0.0,9
406.207985654,28.3129334677,617.112983571,1.0,0.0,610.736883518,1.0,9
391.427430629,341.157091047,851.294002669,1.0,0.0,696.960430153,4.0,7
382.487949208,93.2702199707,874.679787698,1.0,0.0,717.197056916,1.0,7
925.105473433,175.647549685,874.808917288,1.0,1.0,892.761600974,6.0,2
416.724328309,122.499053444,756.108334123,1.0,0.0,570.282047545,1.0,4
436.780974735,37.7715285189,721.349844187,1.0,0.0,601.005693736,4.0,3
513.024224247,120.106219169,924.100240967,1.0,0.0,583.293032135,2.0,9
230.778953992,33.5486477205,232.045129855,1.0,1.0,770.011238001,3.0,8
159.453413363,406.109053342,730.384496432,0.0,0.0,797.324778971,7.0,1
479.891727446,133.780554489,504.910503441,1.0,1.0,760.065468791,3.0,8
514.268893429,86.1378000518,776.144666503,1.0,0.0,579.422065665,2.0,9
937.395045976,107.920471347,621.324898908,1.0,1.0,962.945268091,6.0,2
399.709587296,125.855970212,652.111846838,1.0,0.0,561.857626866,1.0,9
394.890512463,191.53504495,807.031643235,1.0,0.0,722.683345606,4.0,7
463.710316048,219.269445411,731.02447001,1.0,0.0,638.370250834,7.0,3
403.65785623,123.356977852,599.315844229,1.0,0.0,585.465587688,4.0,0
589.677253191,191.082920404,636.880352483,1.0,0.0,629.648797284,1.0,0
612.222441632,102.313641309,664.103446578,1.0,0.0,641.14966537,4.0,0
689.851228084,35.5764471019,273.549014004,1.0,1.0,810.218444378,3.0,2
380.710890357,73.6612818875,726.460679764,1.0,0.0,629.404641374,2.0,9
409.04392638,323.009219076,598.018266618,1.0,0.0,567.838392046,2.0,0
433.7652619,93.8530152534,819.308560402,1.0,1.0,725.593826666,5.0,8
439.277186028,119.126370483,748.154645265,1.0,0.0,598.490247464,0.0,4
130.585962674,89.8548635506,801.105858364,1.0,1.0,784.021633244,3.0,8
391.348574821,60.9709827022,609.353030177,1.0,0.0,591.224862519,0.0,9
863.397706766,111.629231795,974.906497661,1.0,1.0,979.929266822,5.0,8
392.674907313,66.8033928018,798.049345779,1.0,0.0,589.988155244,2.0,4
597.086198919,406.109053342,860.563993569,0.0,0.0,860.13707561,2.0,1
446.017134368,38.1469340878,714.170791879,1.0,0.0,594.830191323,4.0,3
420.166372873,32.3228726368,584.049387674,1.0,0.0,557.114593289,1.0,0
418.792193278,186.972749442,588.976366598,1.0,0.0,588.760024221,4.0,0
429.35376545,150.846560029,712.731711793,1.0,0.0,597.150119152,4.0,3
430.361171533,169.052037416,608.318093207,1.0,0.0,591.35960693,7.0,0
372.52510414,53.4625434138,873.451849311,1.0,0.0,730.065136729,0.0,7
572.305954618,76.7345428192,663.91455228,1.0,0.0,609.601545504,0.0,7
447.430567058,284.236966069,614.766896369,1.0,0.0,612.506748903,0.0,0
489.793004531,96.2674620351,735.531565306,1.0,0.0,601.06157305,4.0,3
348.294873321,63.9386981636,629.507718552,1.0,0.0,571.275172123,4.0,9
374.740394151,155.982279555,576.6154941,1.0,0.0,560.500411456,4.0,0
120.333599381,368.480767489,889.719983478,0.0,0.0,401.183524126,4.0,1
389.44670947,230.288503114,868.885110562,1.0,0.0,691.140829874,0.0,7
938.395509456,169.484214788,609.059144345,1.0,1.0,756.072456672,3.0,2
678.918520049,69.0554994579,495.978944491,1.0,1.0,352.660819888,6.0,5
596.795698835,93.8899979915,684.262368134,1.0,0.0,652.388568364,2.0,7
350.740844844,119.75110277,607.990254107,1.0,0.0,644.360596523,1.0,9
451.738403249,124.751896259,646.473643684,1.0,0.0,611.400088617,0.0,0
520.590979895,156.233816984,752.828971208,1.0,0.0,634.740827456,4.0,9
403.291806776,33.3593209059,557.990132249,1.0,0.0,592.517293397,1.0,9
944.053120604,119.427639075,478.481877828,1.0,1.0,650.829727416,6.0,2
779.896294858,56.5114621412,444.893476786,1.0,1.0,952.37992057,3.0,2
404.848843179,290.052421403,584.158013119,1.0,0.0,586.084754306,4.0,0
411.708369314,161.615127575,724.43744404,1.0,0.0,596.819443235,7.0,4
402.698961683,311.540041243,764.509025868,1.0,0.0,554.728337331,0.0,4
120.596469846,92.1404477872,227.026646435,1.0,1.0,772.12175682,3.0,8
392.059598864,22.3838498823,589.698525262,1.0,0.0,590.086409427,0.0,9
936.195573198,95.5450540302,990.418504925,1.0,1.0,587.267335271,5.0,5
843.768428703,97.596943575,702.233278452,1.0,1.0,875.535130989,6.0,2
389.724926917,72.1392731771,721.781424448,1.0,0.0,611.000788469,1.0,4
493.356708144,97.5967981512,792.542013833,1.0,0.0,660.99900118,4.0,9
583.924799894,52.0017215943,652.182904108,1.0,0.0,651.564903404,2.0,0
486.208643846,285.91847635,764.888359474,1.0,0.0,619.348800427,0.0,3
573.356782059,301.131330619,731.857884638,1.0,0.0,614.124470093,1.0,9
390.174875088,246.054684266,838.440483622,1.0,0.0,681.894568392,0.0,7
637.982560088,123.642606559,641.285366626,1.0,0.0,582.116704242,0.0,3
490.319790135,349.238183694,879.889021397,0.0,0.0,244.659304435,7.0,1
555.270684718,28.8632640181,893.331034055,1.0,0.0,648.426344999,0.0,9
431.752505723,57.4184482507,672.089460531,1.0,0.0,635.007200839,7.0,9
261.236563447,406.109053342,781.19935176,0.0,0.0,662.235966763,1.0,1
446.102813327,330.029233058,577.799279906,1.0,0.0,563.891634621,4.0,9
445.583658806,91.7068637458,610.150070697,1.0,0.0,596.575596275,4.0,0
634.769525119,235.818534095,708.306801189,1.0,0.0,659.322959219,0.0,0
277.300377376,181.83469926,683.104018382,1.0,1.0,332.633920804,3.0,8
487.573149235,249.519767208,842.899132243,1.0,0.0,660.616101404,1.0,9
607.877644393,192.374252485,676.167185416,1.0,0.0,651.772461884,4.0,7
410.382876057,108.590772765,762.919656731,1.0,0.0,594.831966072,2.0,4
381.883373821,20.1624372763,619.405753259,1.0,0.0,593.881706575,1.0,9
931.748755671,294.516857608,781.025027464,1.0,1.0,499.979162589,6.0,5
673.206978022,281.862665197,234.788921429,1.0,1.0,834.533608345,3.0,2
